DB	ID	Splice	Symbol	Taxon	Qualifier	GO ID	GO Name	Reference	Evidence	With	Aspect	Date	Source
UniProtKB	A0A0D9SF92	-	CHD2	9606	-	GO:0001046	core promoter sequence-specific DNA binding	GO_REF:0000002	IEA	InterPro:IPR030485	Function	20160305	InterPro
UniProtKB	A0A0D9SFA3	-	CHD2	9606	-	GO:0001046	core promoter sequence-specific DNA binding	GO_REF:0000002	IEA	InterPro:IPR030485	Function	20160305	InterPro
UniProtKB	A0A0D9SFI7	-	PLAGL1	9606	-	GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding	GO_REF:0000002	IEA	InterPro:IPR027770	Function	20160305	InterPro
UniProtKB	A0A0D9SFM8	-	PLAGL1	9606	-	GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding	GO_REF:0000002	IEA	InterPro:IPR027770	Function	20160305	InterPro
UniProtKB	A0A0D9SFV8	-	CHD2	9606	-	GO:0001046	core promoter sequence-specific DNA binding	GO_REF:0000002	IEA	InterPro:IPR030485	Function	20160305	InterPro
UniProtKB	A0A0D9SGF7	-	PLAGL1	9606	-	GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding	GO_REF:0000002	IEA	InterPro:IPR027770	Function	20160305	InterPro
UniProtKB	A0A0D9SGK0	-	CHD2	9606	-	GO:0001046	core promoter sequence-specific DNA binding	GO_REF:0000002	IEA	InterPro:IPR030485	Function	20160305	InterPro
UniProtKB	A0AVK6	-	E2F8	9606	-	GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	PMID:16179649	IDA	-	Function	20131029	NTNU_SB
UniProtKB	A0AVK6	-	E2F8	9606	-	GO:0001047	core promoter binding	PMID:22903062	IDA	-	Function	20121102	UniProt
UniProtKB	A0PJY2	-	FEZF1	9606	-	GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000031709	Function	20160305	Ensembl
UniProtKB	A1YLA1	-	PLAGL1	9606	-	GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding	GO_REF:0000002	IEA	InterPro:IPR027770	Function	20160305	InterPro
UniProtKB	A2ABF8	-	EHMT2	9606	-	GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000013931	Function	20160305	Ensembl
UniProtKB	A2I2P0	-	CRY1	9606	-	GO:0001046	core promoter sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000020227	Function	20160305	Ensembl
UniProtKB	A2I2P0	-	CRY1	9606	-	GO:0001047	core promoter binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000020227	Function	20160305	Ensembl
UniProtKB	A6NFD8	-	HELT	9606	-	GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000054823	Function	20160305	Ensembl
UniProtKB	A6NHT5	-	HMX3	9606	-	GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000039018	Function	20160305	Ensembl
UniProtKB	A6NK75	-	ZNF98	9606	-	GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	GO_REF:0000033	IBA	PANTHER:PTN001972679	Function	20150619	GO_Central
UniProtKB	A6NP11	-	ZNF716	9606	-	GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	GO_REF:0000033	IBA	PANTHER:PTN001972679	Function	20150619	GO_Central
UniProtKB	A8K383	-	-	9606	-	GO:0035497	cAMP response element binding	GO_REF:0000002	IEA	InterPro:IPR029801	Function	20160305	InterPro
UniProtKB	A8K3H3	-	NR1B3	9606	-	GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000048838	Function	20160305	Ensembl
UniProtKB	A8K9Y5	-	-	9606	-	GO:0001046	core promoter sequence-specific DNA binding	GO_REF:0000002	IEA	InterPro:IPR030485	Function	20160305	InterPro
UniProtKB	A8KAI3	-	-	9606	-	GO:0035497	cAMP response element binding	GO_REF:0000002	IEA	InterPro:IPR029804	Function	20160305	InterPro
UniProtKB	A8MTY0	-	ZNF724P	9606	-	GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	GO_REF:0000033	IBA	PANTHER:PTN001972679	Function	20150619	GO_Central
UniProtKB	A8MUV8	-	ZNF727	9606	-	GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	GO_REF:0000033	IBA	PANTHER:PTN001972679	Function	20150619	GO_Central
UniProtKB	B2R947	-	-	9606	-	GO:0035497	cAMP response element binding	GO_REF:0000002	IEA	InterPro:IPR029808	Function	20160305	InterPro
UniProtKB	B2RA75	-	-	9606	-	GO:0035497	cAMP response element binding	GO_REF:0000002	IEA	InterPro:IPR029805	Function	20160305	InterPro
UniProtKB	B2RAG9	-	-	9606	-	GO:0001047	core promoter binding	GO_REF:0000024	ISS	UniProtKB:Q15648	Function	20140909	UniProt
UniProtKB	B4DMZ9	-	-	9606	-	GO:0035497	cAMP response element binding	GO_REF:0000002	IEA	InterPro:IPR029807	Function	20160305	InterPro
UniProtKB	B4DP71	-	-	9606	-	GO:0000976	transcription regulatory region sequence-specific DNA binding	GO_REF:0000002	IEA	InterPro:IPR029521	Function	20160305	InterPro
UniProtKB	B4DSK1	-	-	9606	-	GO:0035497	cAMP response element binding	GO_REF:0000002	IEA	InterPro:IPR029808	Function	20160305	InterPro
UniProtKB	B4DX44	-	ZNF736	9606	-	GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	GO_REF:0000033	IBA	PANTHER:PTN001972679	Function	20150619	GO_Central
UniProtKB	B4DXR9	-	ZNF732	9606	-	GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	GO_REF:0000033	IBA	PANTHER:PTN001972679	Function	20150619	GO_Central
UniProtKB	B4DXU5	-	NR1H3	9606	-	GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000106988	Function	20160305	Ensembl
UniProtKB	B4E2G3	-	-	9606	-	GO:0035497	cAMP response element binding	GO_REF:0000002	IEA	InterPro:IPR029807	Function	20160305	InterPro
UniProtKB	B7Z3I4	-	CHD2	9606	-	GO:0001046	core promoter sequence-specific DNA binding	GO_REF:0000002	IEA	InterPro:IPR030485	Function	20160305	InterPro
UniProtKB	B7Z8D8	-	-	9606	-	GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	GO_REF:0000002	IEA	InterPro:IPR015350	Function	20160305	InterPro
UniProtKB	C9JFD3	-	NCOR2	9606	-	GO:0001012	RNA polymerase II regulatory region DNA binding	GO_REF:0000019	IEA	Ensembl:ENSRNOP00000001334	Function	20160305	Ensembl
UniProtKB	C9JHD8	-	ELL3	9606	-	GO:0035326	enhancer binding	GO_REF:0000002	IEA	InterPro:IPR031175	Function	20160305	InterPro
UniProtKB	C9JPH0	-	CREB3L2	9606	-	GO:0035497	cAMP response element binding	GO_REF:0000002	IEA	InterPro:IPR029804	Function	20160305	InterPro
UniProtKB	D2IYK3	-	POU5F1	9606	-	GO:0001158	enhancer sequence-specific DNA binding	GO_REF:0000024	ISS	UniProtKB:P20263	Function	20150512	AgBase
UniProtKB	D5K9Q3	-	POU5F1	9606	-	GO:0001158	enhancer sequence-specific DNA binding	GO_REF:0000024	ISS	UniProtKB:P20263	Function	20150512	AgBase
UniProtKB	D5K9R3	-	POU5F1	9606	-	GO:0001158	enhancer sequence-specific DNA binding	GO_REF:0000024	ISS	UniProtKB:P20263	Function	20150512	AgBase
UniProtKB	D6R927	-	RBPJ	9606	-	GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	GO_REF:0000002	IEA	InterPro:IPR015350	Function	20160305	InterPro
UniProtKB	D6RA45	-	RBPJ	9606	-	GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	GO_REF:0000002	IEA	InterPro:IPR015350	Function	20160305	InterPro
UniProtKB	D6RCM1	-	RBPJ	9606	-	GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	GO_REF:0000002	IEA	InterPro:IPR015350	Function	20160305	InterPro
UniProtKB	E7ETH6	-	ZNF587B	9606	-	GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding	GO_REF:0000033	IBA	PANTHER:PTN001348477	Function	20150604	GO_Central
UniProtKB	E9PEI2	-	EBF4	9606	-	GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000105915	Function	20160305	Ensembl
UniProtKB	E9PH57	-	TCF4	9606	-	GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000110636	Function	20160305	Ensembl
UniProtKB	E9PH57	-	TCF4	9606	-	GO:0070888	E-box binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000110636	Function	20160305	Ensembl
UniProtKB	E9PK33	-	CREB3L1	9606	-	GO:0035497	cAMP response element binding	GO_REF:0000002	IEA	InterPro:IPR029805	Function	20160305	InterPro
UniProtKB	F1D8N6	-	NR4A2	9606	-	GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000028166	Function	20160305	Ensembl
UniProtKB	F1D8N6	-	NR4A2	9606	-	GO:0000979	RNA polymerase II core promoter sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000028166	Function	20160305	Ensembl
UniProtKB	F1D8Q7	-	NR2B3	9606	-	GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000015987	Function	20160305	Ensembl
UniProtKB	F1D8R3	-	NR2F6	9606	-	GO:0000980	RNA polymerase II distal enhancer sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000002466	Function	20160305	Ensembl
UniProtKB	F1D8R8	-	NR5A1	9606	-	GO:0000980	RNA polymerase II distal enhancer sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000108504	Function	20160305	Ensembl
UniProtKB	F1D8S0	-	NR6A1	9606	-	GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000108498	Function	20160305	Ensembl
UniProtKB	F1D8S6	-	NR1B2	9606	-	GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000067694	Function	20160305	Ensembl
UniProtKB	F1D8T1	-	NR2A1	9606	-	GO:0000979	RNA polymerase II core promoter sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000018094	Function	20160305	Ensembl
UniProtKB	F1T0F8	-	PAX6	9606	-	GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000087870	Function	20160305	Ensembl
UniProtKB	F1T0H3	-	NEUROG1	9606	-	GO:0070888	E-box binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000050484	Function	20160305	Ensembl
UniProtKB	F1T0K5	-	VAX2	9606	-	GO:0001162	RNA polymerase II intronic transcription regulatory region sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000035976	Function	20160305	Ensembl
UniProtKB	F5H0K0	-	HNF1A	9606	-	GO:0000979	RNA polymerase II core promoter sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000031535	Function	20160305	Ensembl
UniProtKB	F5H8B4	-	UTY	9606	-	GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000070012	Function	20160305	Ensembl
UniProtKB	F6X8W2	-	NFAT5	9606	-	GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	GO_REF:0000002	IEA	InterPro:IPR015646	Function	20160305	InterPro
UniProtKB	G4XH65	-	ESR1	9606	-	GO:0001046	core promoter sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSRNOP00000026350	Function	20160305	Ensembl
UniProtKB	H0Y8R3	-	RBPJ	9606	-	GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	GO_REF:0000002	IEA	InterPro:IPR015350	Function	20160305	InterPro
UniProtKB	H0YE88	-	TEAD1	9606	-	GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000060671	Function	20160305	Ensembl
UniProtKB	H0YEU7	-	CREB3L1	9606	-	GO:0035497	cAMP response element binding	GO_REF:0000002	IEA	InterPro:IPR029805	Function	20160305	InterPro
UniProtKB	H3BP21	-	NFAT5	9606	-	GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	GO_REF:0000002	IEA	InterPro:IPR015646	Function	20160305	InterPro
UniProtKB	H7C1W8	-	CREB3L2	9606	-	GO:0035497	cAMP response element binding	GO_REF:0000002	IEA	InterPro:IPR029804	Function	20160305	InterPro
UniProtKB	H9NIM2	-	NR2C1	9606	-	GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000100927	Function	20160305	Ensembl
UniProtKB	J3KRL6	-	NFAT5	9606	-	GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	GO_REF:0000002	IEA	InterPro:IPR015646	Function	20160305	InterPro
UniProtKB	K7PPA8	-	TP53	9606	-	GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000104298	Function	20160305	Ensembl
UniProtKB	K7PPA8	-	TP53	9606	-	GO:0000979	RNA polymerase II core promoter sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000104298	Function	20160305	Ensembl
UniProtKB	L8B7P7	-	ATL1-alpha	9606	-	GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000068258	Function	20160305	Ensembl
UniProtKB	M0QXP1	-	DBP	9606	-	GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding	GO_REF:0000002	IEA	InterPro:IPR029830	Function	20160305	InterPro
UniProtKB	M0QXW3	-	DBP	9606	-	GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding	GO_REF:0000002	IEA	InterPro:IPR029830	Function	20160305	InterPro
UniProtKB	O00321	-	ETV2	9606	-	GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000103782	Function	20160305	Ensembl
UniProtKB	O00327	-	ARNTL	9606	-	GO:0000976	transcription regulatory region sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000046235	Function	20160305	Ensembl
UniProtKB	O00327	-	ARNTL	9606	-	GO:0000976	transcription regulatory region sequence-specific DNA binding	GO_REF:0000024	ISS	UniProtKB:Q9WTL8	Function	20140424	UniProt
UniProtKB	O00327	-	ARNTL	9606	-	GO:0001046	core promoter sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000046235	Function	20160305	Ensembl
UniProtKB	O00327	-	ARNTL	9606	-	GO:0001047	core promoter binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000046235	Function	20160305	Ensembl
UniProtKB	O00327	-	ARNTL	9606	-	GO:0001047	core promoter binding	GO_REF:0000024	ISS	UniProtKB:Q9WTL8	Function	20140107	UniProt
UniProtKB	O00327	-	ARNTL	9606	-	GO:0070888	E-box binding	PMID:12738229	IDA	-	Function	20140223	UniProt
UniProtKB	O00327	-	ARNTL	9606	-	GO:0070888	E-box binding	PMID:23785138	IDA	-	Function	20140508	UniProt
UniProtKB	O00470	-	MEIS1	9606	-	GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000139219	Function	20160305	Ensembl
UniProtKB	O00482	-	NR5A2	9606	-	GO:0000976	transcription regulatory region sequence-specific DNA binding	GO_REF:0000033	IBA	PANTHER:PTN001182613	Function	20150820	GO_Central
UniProtKB	O00482	-	NR5A2	9606	-	GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000027649	Function	20160305	Ensembl
UniProtKB	O00482	-	NR5A2	9606	-	GO:0000980	RNA polymerase II distal enhancer sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000027649	Function	20160305	Ensembl
UniProtKB	O00482	-	NR5A2	9606	-	GO:0000980	RNA polymerase II distal enhancer sequence-specific DNA binding	GO_REF:0000024	ISS	UniProtKB:P45448	Function	20150601	BHF-UCL
UniProtKB	O00570	-	SOX1	9606	-	GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000137203	Function	20160305	Ensembl
UniProtKB	O00570	-	SOX1	9606	-	GO:0001046	core promoter sequence-specific DNA binding	PMID:20049565	IDA	-	Function	20110615	UniProt
UniProtKB	O00712	-	NFIB	9606	-	GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	PMID:19540848	IDA	-	Function	20140506	NTNU_SB
UniProtKB	O00716	-	E2F3	9606	-	GO:0001047	core promoter binding	PMID:15735762	IDA	-	Function	20111006	UniProt
UniProtKB	O14503	-	BHLHE40	9606	-	GO:0070888	E-box binding	PMID:12397359	IDA	-	Function	20111208	BHF-UCL
UniProtKB	O14503	-	BHLHE40	9606	-	GO:0070888	E-box binding	PMID:12624110	IDA	-	Function	20111103	BHF-UCL
UniProtKB	O14503	-	BHLHE40	9606	-	GO:0070888	E-box binding	PMID:14672706	IDA	-	Function	20111114	BHF-UCL
UniProtKB	O14503	-	BHLHE40	9606	-	GO:0070888	E-box binding	PMID:15193144	IDA	-	Function	20120613	BHF-UCL
UniProtKB	O14503	-	BHLHE40	9606	-	GO:0070888	E-box binding	PMID:15560782	IDA	-	Function	20111114	BHF-UCL
UniProtKB	O14503	-	BHLHE40	9606	-	GO:0070888	E-box binding	PMID:18411297	IDA	-	Function	20111114	BHF-UCL
UniProtKB	O14529	-	CUX2	9606	-	GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000107381	Function	20160305	Ensembl
UniProtKB	O14529	-	CUX2	9606	-	GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding	GO_REF:0000024	ISS	UniProtKB:P70298	Function	20140228	UniProt
UniProtKB	O14529	-	CUX2	9606	-	GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	GO_REF:0000019	IEA	Ensembl:ENSMUSP00000107381	Function	20160305	Ensembl
